month,day,year_after_2021,hour,day_of_week,count
9,15,1,22,3,176.0
9,15,1,23,3,68.0
9,16,1,0,4,65.0
9,16,1,1,4,11.0
9,16,1,2,4,8.0
9,16,1,3,4,0.0
9,16,1,4,4,1.0
9,16,1,5,4,4.0
9,16,1,6,4,6.0
9,16,1,7,4,57.0
9,16,1,8,4,145.0
9,16,1,9,4,434.0
9,16,1,10,4,336.0
9,16,1,11,4,892.0
9,16,1,12,4,704.0
9,16,1,13,4,818.0
9,16,1,14,4,644.0
9,16,1,15,4,763.0
9,16,1,16,4,459.0
9,16,1,17,4,609.0
9,16,1,18,4,340.0
9,16,1,19,4,193.0
9,16,1,20,4,174.0
9,16,1,21,4,120.0
9,16,1,22,4,79.0
9,16,1,23,4,53.0
9,17,1,0,5,26.0
9,17,1,1,5,18.0
9,17,1,2,5,11.0
9,17,1,3,5,13.0
9,17,1,4,5,4.0
9,17,1,5,5,2.0
9,17,1,6,5,2.0
9,17,1,7,5,6.0
9,17,1,8,5,23.0
9,17,1,9,5,76.0
9,17,1,10,5,107.0
9,17,1,11,5,187.0
9,17,1,12,5,270.0
9,17,1,13,5,294.0
9,17,1,14,5,347.0
9,17,1,15,5,290.0
9,17,1,16,5,294.0
9,17,1,17,5,245.0
9,17,1,18,5,197.0
9,17,1,19,5,151.0
9,17,1,20,5,77.0
9,17,1,21,5,66.0
9,17,1,22,5,51.0
9,17,1,23,5,38.0
9,18,1,0,6,22.0
9,18,1,1,6,20.0
9,18,1,2,6,8.0
9,18,1,3,6,15.0
9,18,1,4,6,2.0
9,18,1,5,6,1.0
9,18,1,6,6,3.0
9,18,1,7,6,6.0
9,18,1,8,6,53.0
9,18,1,9,6,91.0
9,18,1,10,6,159.0
9,18,1,11,6,230.0
9,18,1,12,6,261.0
9,18,1,13,6,395.0
9,18,1,14,6,425.0
9,18,1,15,6,423.0
9,18,1,16,6,427.0
9,18,1,17,6,348.0
9,18,1,18,6,321.0
9,18,1,19,6,324.0
9,18,1,20,6,296.0
9,18,1,21,6,201.0
9,18,1,22,6,99.0
9,18,1,23,6,56.0
9,19,1,0,0,19.0
9,19,1,1,0,8.0
9,19,1,2,0,7.0
9,19,1,3,0,1.0
9,19,1,4,0,2.0
9,19,1,5,0,2.0
9,19,1,6,0,2.0
9,19,1,7,0,53.0
9,19,1,8,0,121.0
9,19,1,9,0,386.0
9,19,1,10,0,764.0
9,19,1,11,0,968.0
9,19,1,12,0,885.0
9,19,1,13,0,1239.0
9,19,1,14,0,1250.0
9,19,1,15,0,830.0
9,19,1,16,0,1207.0
9,19,1,17,0,958.0
9,19,1,18,0,659.0
9,19,1,19,0,540.0
9,19,1,20,0,511.0
9,19,1,21,0,358.0
9,19,1,22,0,152.0
9,19,1,23,0,67.0
9,20,1,0,1,53.0
9,20,1,1,1,6.0
9,20,1,2,1,2.0
9,20,1,3,1,0.0
9,20,1,4,1,1.0
9,20,1,5,1,0.0
9,20,1,6,1,6.0
9,20,1,7,1,51.0
9,20,1,8,1,140.0
9,20,1,9,1,514.0
9,20,1,10,1,472.0
9,20,1,11,1,1115.0
9,20,1,12,1,910.0
9,20,1,13,1,1228.0
9,20,1,14,1,932.0
9,20,1,15,1,1405.0
9,20,1,16,1,902.0
9,20,1,17,1,1102.0
9,20,1,18,1,553.0
9,20,1,19,1,590.0
9,20,1,20,1,513.0
9,20,1,21,1,292.0
9,20,1,22,1,220.0
9,20,1,23,1,97.0
9,21,1,0,2,42.0
9,21,1,1,2,20.0
9,21,1,2,2,3.0
9,21,1,3,2,2.0
9,21,1,4,2,1.0
9,21,1,5,2,0.0
9,21,1,6,2,4.0
9,21,1,7,2,75.0
9,21,1,8,2,135.0
9,21,1,9,2,377.0
9,21,1,10,2,722.0
9,21,1,11,2,994.0
9,21,1,12,2,903.0
9,21,1,13,2,1064.0
9,21,1,14,2,1403.0
9,21,1,15,2,903.0
9,21,1,16,2,1068.0
9,21,1,17,2,869.0
9,21,1,18,2,622.0
9,21,1,19,2,651.0
9,21,1,20,2,582.0
9,21,1,21,2,420.0
9,21,1,22,2,181.0
9,21,1,23,2,86.0
9,22,1,0,3,66.0
9,22,1,1,3,29.0
9,22,1,2,3,15.0
9,22,1,3,3,3.0
9,22,1,4,3,2.0
9,22,1,5,3,6.0
9,22,1,6,3,10.0
9,22,1,7,3,61.0
9,22,1,8,3,138.0
9,22,1,9,3,346.0
9,22,1,10,3,723.0
9,22,1,11,3,790.0
9,22,1,12,3,703.0
9,22,1,13,3,1015.0
9,22,1,14,3,1232.0
9,22,1,15,3,785.0
9,22,1,16,3,931.0
9,22,1,17,3,878.0
9,22,1,18,3,507.0
9,22,1,19,3,517.0
9,22,1,20,3,434.0
9,22,1,21,3,290.0
9,22,1,22,3,171.0
9,22,1,23,3,0.0
9,23,1,0,4,19.0
9,23,1,1,4,9.0
9,23,1,2,4,1.0
9,23,1,3,4,0.0
9,23,1,4,4,0.0
9,23,1,5,4,3.0
9,23,1,6,4,8.0
9,23,1,7,4,62.0
9,23,1,8,4,135.0
9,23,1,9,4,382.0
9,23,1,10,4,375.0
9,23,1,11,4,860.0
9,23,1,12,4,625.0
9,23,1,13,4,839.0
9,23,1,14,4,657.0
9,23,1,15,4,789.0
9,23,1,16,4,509.0
9,23,1,17,4,573.0
9,23,1,18,4,316.0
9,23,1,19,4,243.0
9,23,1,20,4,181.0
9,23,1,21,4,107.0
9,23,1,22,4,96.0
9,23,1,23,4,39.0
9,24,1,0,5,30.0
9,24,1,1,5,3.0
9,24,1,2,5,0.0
9,24,1,3,5,0.0
9,24,1,4,5,0.0
9,24,1,5,5,0.0
9,24,1,6,5,0.0
9,24,1,7,5,0.0
9,24,1,8,5,0.0
9,24,1,9,5,0.0
9,24,1,10,5,0.0
9,24,1,11,5,197.0
9,24,1,12,5,258.0
9,24,1,13,5,333.0
9,24,1,14,5,345.0
9,24,1,15,5,343.0
9,24,1,16,5,346.0
9,24,1,17,5,208.0
9,24,1,18,5,205.0
9,24,1,19,5,175.0
9,24,1,20,5,120.0
9,24,1,21,5,98.0
9,24,1,22,5,78.0
9,24,1,23,5,52.0
9,25,1,0,6,27.0
9,25,1,1,6,16.0
9,25,1,2,6,14.0
9,25,1,3,6,12.0
9,25,1,4,6,0.0
9,25,1,5,6,1.0
9,25,1,6,6,2.0
9,25,1,7,6,3.0
9,25,1,8,6,32.0
9,25,1,9,6,69.0
9,25,1,10,6,156.0
9,25,1,11,6,262.0
9,25,1,12,6,349.0
9,25,1,13,6,429.0
9,25,1,14,6,510.0
9,25,1,15,6,577.0
9,25,1,16,6,462.0
9,25,1,17,6,377.0
9,25,1,18,6,361.0
9,25,1,19,6,279.0
9,25,1,20,6,298.0
9,25,1,21,6,263.0
9,25,1,22,6,130.0
9,25,1,23,6,47.0
9,26,1,0,0,45.0
9,26,1,1,0,7.0
9,26,1,2,0,7.0
9,26,1,3,0,2.0
9,26,1,4,0,1.0
9,26,1,5,0,2.0
9,26,1,6,0,15.0
9,26,1,7,0,78.0
9,26,1,8,0,176.0
9,26,1,9,0,384.0
9,26,1,10,0,821.0
9,26,1,11,0,890.0
9,26,1,12,0,771.0
9,26,1,13,0,1156.0
9,26,1,14,0,1261.0
9,26,1,15,0,802.0
9,26,1,16,0,1131.0
9,26,1,17,0,1016.0
9,26,1,18,0,653.0
9,26,1,19,0,688.0
9,26,1,20,0,523.0
9,26,1,21,0,444.0
9,26,1,22,0,223.0
9,26,1,23,0,101.0
9,27,1,0,1,56.0
9,27,1,1,1,11.0
9,27,1,2,1,5.0
9,27,1,3,1,2.0
9,27,1,4,1,3.0
9,27,1,5,1,3.0
9,27,1,6,1,15.0
9,27,1,7,1,48.0
9,27,1,8,1,153.0
9,27,1,9,1,441.0
9,27,1,10,1,490.0
9,27,1,11,1,1020.0
9,27,1,12,1,877.0
9,27,1,13,1,1111.0
9,27,1,14,1,984.0
9,27,1,15,1,1353.0
9,27,1,16,1,1011.0
9,27,1,17,1,1167.0
9,27,1,18,1,642.0
9,27,1,19,1,608.0
9,27,1,20,1,644.0
9,27,1,21,1,356.0
9,27,1,22,1,200.0
9,27,1,23,1,127.0
9,28,1,0,2,62.0
9,28,1,1,2,17.0
9,28,1,2,2,4.0
9,28,1,3,2,8.0
9,28,1,4,2,1.0
9,28,1,5,2,0.0
9,28,1,6,2,10.0
9,28,1,7,2,76.0
9,28,1,8,2,175.0
9,28,1,9,2,347.0
9,28,1,10,2,754.0
9,28,1,11,2,931.0
9,28,1,12,2,799.0
9,28,1,13,2,1087.0
9,28,1,14,2,1315.0
9,28,1,15,2,847.0
9,28,1,16,2,1110.0
9,28,1,17,2,973.0
9,28,1,18,2,652.0
9,28,1,19,2,606.0
9,28,1,20,2,611.0
9,28,1,21,2,524.0
9,28,1,22,2,291.0
9,28,1,23,2,126.0
9,29,1,0,3,71.0
9,29,1,1,3,21.0
9,29,1,2,3,7.0
9,29,1,3,3,3.0
9,29,1,4,3,2.0
9,29,1,5,3,6.0
9,29,1,6,3,13.0
9,29,1,7,3,79.0
9,29,1,8,3,162.0
9,29,1,9,3,365.0
9,29,1,10,3,739.0
9,29,1,11,3,920.0
9,29,1,12,3,768.0
9,29,1,13,3,1149.0
9,29,1,14,3,1368.0
9,29,1,15,3,894.0
9,29,1,16,3,1044.0
9,29,1,17,3,918.0
9,29,1,18,3,596.0
9,29,1,19,3,515.0
9,29,1,20,3,625.0
9,29,1,21,3,384.0
9,29,1,22,3,239.0
9,29,1,23,3,118.0
9,30,1,0,4,0.0
9,30,1,1,4,0.0
9,30,1,2,4,0.0
9,30,1,3,4,0.0
9,30,1,4,4,0.0
9,30,1,5,4,0.0
9,30,1,6,4,0.0
9,30,1,7,4,0.0
9,30,1,8,4,0.0
9,30,1,9,4,0.0
9,30,1,10,4,0.0
9,30,1,11,4,0.0
9,30,1,12,4,0.0
9,30,1,13,4,0.0
9,30,1,14,4,0.0
9,30,1,15,4,0.0
9,30,1,16,4,0.0
9,30,1,17,4,0.0
9,30,1,18,4,0.0
9,30,1,19,4,0.0
9,30,1,20,4,0.0
9,30,1,21,4,0.0
9,30,1,22,4,0.0
9,30,1,23,4,0.0
10,1,1,0,5,58.0
10,1,1,1,5,33.0
10,1,1,2,5,40.0
10,1,1,3,5,5.0
10,1,1,4,5,5.0
10,1,1,5,5,2.0
10,1,1,6,5,9.0
10,1,1,7,5,1.0
10,1,1,8,5,24.0
10,1,1,9,5,52.0
10,1,1,10,5,134.0
10,1,1,11,5,214.0
10,1,1,12,5,281.0
10,1,1,13,5,365.0
10,1,1,14,5,424.0
10,1,1,15,5,461.0
10,1,1,16,5,418.0
10,1,1,17,5,365.0
10,1,1,18,5,273.0
10,1,1,19,5,255.0
10,1,1,20,5,187.0
10,1,1,21,5,207.0
10,1,1,22,5,141.0
10,1,1,23,5,79.0
10,2,1,0,6,55.0
10,2,1,1,6,90.0
10,2,1,2,6,35.0
10,2,1,3,6,11.0
10,2,1,4,6,12.0
10,2,1,5,6,5.0
10,2,1,6,6,4.0
10,2,1,7,6,8.0
10,2,1,8,6,37.0
10,2,1,9,6,93.0
10,2,1,10,6,212.0
10,2,1,11,6,278.0
10,2,1,12,6,425.0
10,2,1,13,6,556.0
10,2,1,14,6,641.0
10,2,1,15,6,632.0
10,2,1,16,6,569.0
10,2,1,17,6,516.0
10,2,1,18,6,446.0
10,2,1,19,6,397.0
10,2,1,20,6,360.0
10,2,1,21,6,279.0
10,2,1,22,6,144.0
10,2,1,23,6,83.0
10,3,1,0,0,52.0
10,3,1,1,0,29.0
10,3,1,2,0,6.0
10,3,1,3,0,6.0
10,3,1,4,0,8.0
10,3,1,5,0,5.0
10,3,1,6,0,21.0
10,3,1,7,0,74.0
10,3,1,8,0,159.0
10,3,1,9,0,406.0
10,3,1,10,0,761.0
10,3,1,11,0,899.0
10,3,1,12,0,866.0
10,3,1,13,0,1046.0
10,3,1,14,0,1302.0
10,3,1,15,0,855.0
10,3,1,16,0,1197.0
10,3,1,17,0,983.0
10,3,1,18,0,692.0
10,3,1,19,0,593.0
10,3,1,20,0,620.0
10,3,1,21,0,409.0
10,3,1,22,0,252.0
10,3,1,23,0,104.0
10,4,1,0,1,72.0
10,4,1,1,1,22.0
10,4,1,2,1,11.0
10,4,1,3,1,0.0
10,4,1,4,1,5.0
10,4,1,5,1,1.0
10,4,1,6,1,10.0
10,4,1,7,1,78.0
10,4,1,8,1,137.0
10,4,1,9,1,449.0
10,4,1,10,1,468.0
10,4,1,11,1,1071.0
10,4,1,12,1,807.0
10,4,1,13,1,1117.0
10,4,1,14,1,889.0
10,4,1,15,1,1297.0
10,4,1,16,1,909.0
10,4,1,17,1,1028.0
10,4,1,18,1,610.0
10,4,1,19,1,640.0
10,4,1,20,1,671.0
10,4,1,21,1,380.0
10,4,1,22,1,235.0
10,4,1,23,1,138.0
10,5,1,0,2,105.0
10,5,1,1,2,38.0
10,5,1,2,2,4.0
10,5,1,3,2,3.0
10,5,1,4,2,0.0
10,5,1,5,2,2.0
10,5,1,6,2,3.0
10,5,1,7,2,46.0
10,5,1,8,2,146.0
10,5,1,9,2,379.0
10,5,1,10,2,773.0
10,5,1,11,2,959.0
10,5,1,12,2,768.0
10,5,1,13,2,1098.0
10,5,1,14,2,1319.0
10,5,1,15,2,816.0
10,5,1,16,2,1155.0
10,5,1,17,2,968.0
10,5,1,18,2,606.0
10,5,1,19,2,671.0
10,5,1,20,2,601.0
10,5,1,21,2,488.0
10,5,1,22,2,295.0
10,5,1,23,2,125.0
10,6,1,0,3,96.0
10,6,1,1,3,24.0
10,6,1,2,3,17.0
10,6,1,3,3,3.0
10,6,1,4,3,9.0
10,6,1,5,3,7.0
10,6,1,6,3,13.0
10,6,1,7,3,72.0
10,6,1,8,3,126.0
10,6,1,9,3,359.0
10,6,1,10,3,792.0
10,6,1,11,3,820.0
10,6,1,12,3,715.0
10,6,1,13,3,1013.0
10,6,1,14,3,1172.0
10,6,1,15,3,852.0
10,6,1,16,3,909.0
10,6,1,17,3,759.0
10,6,1,18,3,622.0
10,6,1,19,3,556.0
10,6,1,20,3,426.0
10,6,1,21,3,368.0
10,6,1,22,3,187.0
10,6,1,23,3,105.0
10,7,1,0,4,50.0
10,7,1,1,4,18.0
10,7,1,2,4,9.0
10,7,1,3,4,4.0
10,7,1,4,4,3.0
10,7,1,5,4,5.0
10,7,1,6,4,14.0
10,7,1,7,4,63.0
10,7,1,8,4,107.0
10,7,1,9,4,321.0
10,7,1,10,4,321.0
10,7,1,11,4,684.0
10,7,1,12,4,532.0
10,7,1,13,4,651.0
10,7,1,14,4,483.0
10,7,1,15,4,560.0
10,7,1,16,4,442.0
10,7,1,17,4,493.0
10,7,1,18,4,311.0
10,7,1,19,4,177.0
10,7,1,20,4,166.0
10,7,1,21,4,206.0
10,7,1,22,4,90.0
10,7,1,23,4,63.0
10,8,1,0,5,60.0
10,8,1,1,5,29.0
10,8,1,2,5,38.0
10,8,1,3,5,18.0
10,8,1,4,5,6.0
10,8,1,5,5,4.0
10,8,1,6,5,3.0
10,8,1,7,5,4.0
10,8,1,8,5,17.0
10,8,1,9,5,57.0
10,8,1,10,5,104.0
10,8,1,11,5,178.0
10,8,1,12,5,237.0
10,8,1,13,5,277.0
10,8,1,14,5,279.0
10,8,1,15,5,261.0
10,8,1,16,5,288.0
10,8,1,17,5,221.0
10,8,1,18,5,193.0
10,8,1,19,5,164.0
10,8,1,20,5,143.0
10,8,1,21,5,106.0
10,8,1,22,5,72.0
10,8,1,23,5,137.0
10,9,1,0,6,36.0
10,9,1,1,6,36.0
10,9,1,2,6,22.0
10,9,1,3,6,14.0
10,9,1,4,6,6.0
10,9,1,5,6,6.0
10,9,1,6,6,7.0
10,9,1,7,6,8.0
10,9,1,8,6,18.0
10,9,1,9,6,47.0
10,9,1,10,6,87.0
10,9,1,11,6,142.0
10,9,1,12,6,242.0
10,9,1,13,6,262.0
10,9,1,14,6,281.0
10,9,1,15,6,357.0
10,9,1,16,6,268.0
10,9,1,17,6,302.0
10,9,1,18,6,248.0
10,9,1,19,6,152.0
10,9,1,20,6,149.0
10,9,1,21,6,92.0
10,9,1,22,6,70.0
10,9,1,23,6,55.0
10,10,1,0,0,40.0
10,10,1,1,0,12.0
10,10,1,2,0,16.0
10,10,1,3,0,4.0
10,10,1,4,0,3.0
10,10,1,5,0,5.0
10,10,1,6,0,4.0
10,10,1,7,0,8.0
10,10,1,8,0,39.0
10,10,1,9,0,99.0
10,10,1,10,0,170.0
10,10,1,11,0,318.0
10,10,1,12,0,465.0
10,10,1,13,0,523.0
10,10,1,14,0,656.0
10,10,1,15,0,601.0
10,10,1,16,0,579.0
10,10,1,17,0,473.0
10,10,1,18,0,434.0
10,10,1,19,0,374.0
10,10,1,20,0,323.0
10,10,1,21,0,245.0
10,10,1,22,0,131.0
10,10,1,23,0,96.0
10,11,1,0,1,88.0
10,11,1,1,1,18.0
10,11,1,2,1,8.0
10,11,1,3,1,1.0
10,11,1,4,1,0.0
10,11,1,5,1,3.0
10,11,1,6,1,12.0
10,11,1,7,1,81.0
10,11,1,8,1,142.0
10,11,1,9,1,411.0
10,11,1,10,1,510.0
10,11,1,11,1,961.0
10,11,1,12,1,955.0
10,11,1,13,1,1137.0
10,11,1,14,1,1026.0
10,11,1,15,1,1244.0
10,11,1,16,1,947.0
10,11,1,17,1,1026.0
10,11,1,18,1,694.0
10,11,1,19,1,642.0
10,11,1,20,1,624.0
10,11,1,21,1,395.0
10,11,1,22,1,244.0
10,11,1,23,1,135.0
10,12,1,0,2,92.0
10,12,1,1,2,24.0
10,12,1,2,2,15.0
10,12,1,3,2,8.0
10,12,1,4,2,2.0
10,12,1,5,2,5.0
10,12,1,6,2,10.0
10,12,1,7,2,97.0
10,12,1,8,2,177.0
10,12,1,9,2,391.0
10,12,1,10,2,664.0
10,12,1,11,2,955.0
10,12,1,12,2,864.0
10,12,1,13,2,1082.0
10,12,1,14,2,1337.0
10,12,1,15,2,916.0
10,12,1,16,2,1156.0
10,12,1,17,2,1062.0
10,12,1,18,2,665.0
10,12,1,19,2,706.0
10,12,1,20,2,584.0
10,12,1,21,2,481.0
10,12,1,22,2,282.0
10,12,1,23,2,124.0
10,13,1,0,3,67.0
10,13,1,1,3,30.0
10,13,1,2,3,10.0
10,13,1,3,3,18.0
10,13,1,4,3,1.0
10,13,1,5,3,5.0
10,13,1,6,3,17.0
10,13,1,7,3,85.0
10,13,1,8,3,155.0
10,13,1,9,3,430.0
10,13,1,10,3,839.0
10,13,1,11,3,916.0
10,13,1,12,3,795.0
10,13,1,13,3,1119.0
10,13,1,14,3,1401.0
10,13,1,15,3,954.0
10,13,1,16,3,1030.0
10,13,1,17,3,894.0
10,13,1,18,3,524.0
10,13,1,19,3,554.0
10,13,1,20,3,484.0
10,13,1,21,3,409.0
10,13,1,22,3,189.0
10,13,1,23,3,84.0
10,14,1,0,4,47.0
10,14,1,1,4,22.0
10,14,1,2,4,7.0
10,14,1,3,4,12.0
10,14,1,4,4,4.0
10,14,1,5,4,8.0
10,14,1,6,4,12.0
10,14,1,7,4,78.0
10,14,1,8,4,136.0
10,14,1,9,4,314.0
10,14,1,10,4,310.0
10,14,1,11,4,737.0
10,14,1,12,4,572.0
10,14,1,13,4,769.0
10,14,1,14,4,750.0
10,14,1,15,4,788.0
10,14,1,16,4,521.0
10,14,1,17,4,543.0
10,14,1,18,4,271.0
10,14,1,19,4,223.0
10,14,1,20,4,171.0
10,14,1,21,4,142.0
10,14,1,22,4,79.0
10,14,1,23,4,48.0
10,15,1,0,5,42.0
10,15,1,1,5,23.0
10,15,1,2,5,21.0
10,15,1,3,5,8.0
10,15,1,4,5,4.0
10,15,1,5,5,22.0
10,15,1,6,5,3.0
10,15,1,7,5,7.0
10,15,1,8,5,38.0
10,15,1,9,5,52.0
10,15,1,10,5,141.0
10,15,1,11,5,178.0
10,15,1,12,5,256.0
10,15,1,13,5,311.0
10,15,1,14,5,444.0
10,15,1,15,5,351.0
10,15,1,16,5,313.0
10,15,1,17,5,281.0
10,15,1,18,5,217.0
10,15,1,19,5,211.0
10,15,1,20,5,142.0
10,15,1,21,5,154.0
10,15,1,22,5,95.0
10,15,1,23,5,47.0
10,16,1,0,6,34.0
10,16,1,1,6,30.0
10,16,1,2,6,10.0
10,16,1,3,6,6.0
10,16,1,4,6,4.0
10,16,1,5,6,0.0
10,16,1,6,6,9.0
10,16,1,7,6,5.0
10,16,1,8,6,41.0
10,16,1,9,6,80.0
10,16,1,10,6,172.0
10,16,1,11,6,219.0
10,16,1,12,6,363.0
10,16,1,13,6,425.0
10,16,1,14,6,519.0
10,16,1,15,6,521.0
10,16,1,16,6,504.0
10,16,1,17,6,485.0
10,16,1,18,6,385.0
10,16,1,19,6,367.0
10,16,1,20,6,339.0
10,16,1,21,6,257.0
10,16,1,22,6,143.0
10,16,1,23,6,96.0
10,17,1,0,0,55.0
10,17,1,1,0,25.0
10,17,1,2,0,15.0
10,17,1,3,0,4.0
10,17,1,4,0,4.0
10,17,1,5,0,11.0
10,17,1,6,0,16.0
10,17,1,7,0,81.0
10,17,1,8,0,144.0
10,17,1,9,0,367.0
10,17,1,10,0,732.0
10,17,1,11,0,984.0
10,17,1,12,0,796.0
10,17,1,13,0,1074.0
10,17,1,14,0,1339.0
10,17,1,15,0,846.0
10,17,1,16,0,1070.0
10,17,1,17,0,971.0
10,17,1,18,0,651.0
10,17,1,19,0,588.0
10,17,1,20,0,546.0
10,17,1,21,0,471.0
10,17,1,22,0,208.0
10,17,1,23,0,84.0
10,18,1,0,1,73.0
10,18,1,1,1,18.0
10,18,1,2,1,5.0
10,18,1,3,1,4.0
10,18,1,4,1,0.0
10,18,1,5,1,6.0
10,18,1,6,1,16.0
10,18,1,7,1,57.0
10,18,1,8,1,132.0
10,18,1,9,1,399.0
10,18,1,10,1,446.0
10,18,1,11,1,984.0
10,18,1,12,1,848.0
10,18,1,13,1,972.0
10,18,1,14,1,960.0
10,18,1,15,1,1308.0
10,18,1,16,1,886.0
10,18,1,17,1,1163.0
10,18,1,18,1,842.0
10,18,1,19,1,762.0
10,18,1,20,1,581.0
10,18,1,21,1,435.0
10,18,1,22,1,295.0
10,18,1,23,1,143.0
10,19,1,0,2,113.0
10,19,1,1,2,42.0
10,19,1,2,2,17.0
10,19,1,3,2,6.0
10,19,1,4,2,2.0
10,19,1,5,2,6.0
10,19,1,6,2,11.0
10,19,1,7,2,62.0
10,19,1,8,2,181.0
10,19,1,9,2,403.0
10,19,1,10,2,747.0
10,19,1,11,2,897.0
10,19,1,12,2,858.0
10,19,1,13,2,1075.0
10,19,1,14,2,1263.0
10,19,1,15,2,855.0
10,19,1,16,2,1209.0
10,19,1,17,2,1080.0
10,19,1,18,2,680.0
10,19,1,19,2,675.0
10,19,1,20,2,632.0
10,19,1,21,2,515.0
10,19,1,22,2,278.0
10,19,1,23,2,128.0
10,20,1,0,3,108.0
10,20,1,1,3,32.0
10,20,1,2,3,14.0
10,20,1,3,3,12.0
10,20,1,4,3,7.0
10,20,1,5,3,7.0
10,20,1,6,3,18.0
10,20,1,7,3,57.0
10,20,1,8,3,155.0
10,20,1,9,3,339.0
10,20,1,10,3,723.0
10,20,1,11,3,829.0
10,20,1,12,3,718.0
10,20,1,13,3,969.0
10,20,1,14,3,1175.0
10,20,1,15,3,908.0
10,20,1,16,3,988.0
10,20,1,17,3,841.0
10,20,1,18,3,582.0
10,20,1,19,3,513.0
10,20,1,20,3,526.0
10,20,1,21,3,353.0
10,20,1,22,3,179.0
10,20,1,23,3,126.0
10,21,1,0,4,61.0
10,21,1,1,4,46.0
10,21,1,2,4,26.0
10,21,1,3,4,4.0
10,21,1,4,4,4.0
10,21,1,5,4,2.0
10,21,1,6,4,17.0
10,21,1,7,4,81.0
10,21,1,8,4,127.0
10,21,1,9,4,326.0
10,21,1,10,4,340.0
10,21,1,11,4,707.0
10,21,1,12,4,575.0
10,21,1,13,4,700.0
10,21,1,14,4,525.0
10,21,1,15,4,773.0
10,21,1,16,4,505.0
10,21,1,17,4,625.0
10,21,1,18,4,334.0
10,21,1,19,4,300.0
10,21,1,20,4,205.0
10,21,1,21,4,180.0
10,21,1,22,4,87.0
10,21,1,23,4,94.0
10,22,1,0,5,91.0
10,22,1,1,5,37.0
10,22,1,2,5,11.0
10,22,1,3,5,3.0
10,22,1,4,5,7.0
10,22,1,5,5,2.0
10,22,1,6,5,5.0
10,22,1,7,5,7.0
10,22,1,8,5,30.0
10,22,1,9,5,70.0
10,22,1,10,5,154.0
10,22,1,11,5,201.0
10,22,1,12,5,235.0
10,22,1,13,5,322.0
10,22,1,14,5,358.0
10,22,1,15,5,362.0
10,22,1,16,5,396.0
10,22,1,17,5,287.0
10,22,1,18,5,231.0
10,22,1,19,5,167.0
10,22,1,20,5,150.0
10,22,1,21,5,117.0
10,22,1,22,5,69.0
10,22,1,23,5,52.0
10,23,1,0,6,41.0
10,23,1,1,6,42.0
10,23,1,2,6,10.0
10,23,1,3,6,9.0
10,23,1,4,6,2.0
10,23,1,5,6,1.0
10,23,1,6,6,4.0
10,23,1,7,6,14.0
10,23,1,8,6,30.0
10,23,1,9,6,94.0
10,23,1,10,6,173.0
10,23,1,11,6,258.0
10,23,1,12,6,369.0
10,23,1,13,6,483.0
10,23,1,14,6,518.0
10,23,1,15,6,563.0
10,23,1,16,6,448.0
10,23,1,17,6,407.0
10,23,1,18,6,354.0
10,23,1,19,6,357.0
10,23,1,20,6,280.0
10,23,1,21,6,194.0
10,23,1,22,6,151.0
10,23,1,23,6,72.0
10,24,1,0,0,54.0
10,24,1,1,0,23.0
10,24,1,2,0,13.0
10,24,1,3,0,13.0
10,24,1,4,0,10.0
10,24,1,5,0,22.0
10,24,1,6,0,15.0
10,24,1,7,0,70.0
10,24,1,8,0,132.0
10,24,1,9,0,368.0
10,24,1,10,0,691.0
10,24,1,11,0,846.0
10,24,1,12,0,701.0
10,24,1,13,0,1005.0
10,24,1,14,0,1257.0
10,24,1,15,0,812.0
10,24,1,16,0,1102.0
10,24,1,17,0,934.0
10,24,1,18,0,778.0
10,24,1,19,0,584.0
10,24,1,20,0,566.0
10,24,1,21,0,324.0
10,24,1,22,0,219.0
10,24,1,23,0,136.0
10,25,1,0,1,64.0
10,25,1,1,1,17.0
10,25,1,2,1,20.0
10,25,1,3,1,2.0
10,25,1,4,1,6.0
10,25,1,5,1,5.0
10,25,1,6,1,10.0
10,25,1,7,1,66.0
10,25,1,8,1,111.0
10,25,1,9,1,409.0
10,25,1,10,1,491.0
10,25,1,11,1,925.0
10,25,1,12,1,823.0
10,25,1,13,1,990.0
10,25,1,14,1,939.0
10,25,1,15,1,1197.0
10,25,1,16,1,848.0
10,25,1,17,1,1027.0
10,25,1,18,1,621.0
10,25,1,19,1,734.0
10,25,1,20,1,620.0
10,25,1,21,1,433.0
10,25,1,22,1,279.0
10,25,1,23,1,127.0
10,26,1,0,2,99.0
10,26,1,1,2,56.0
10,26,1,2,2,29.0
10,26,1,3,2,8.0
10,26,1,4,2,3.0
10,26,1,5,2,6.0
10,26,1,6,2,6.0
10,26,1,7,2,65.0
10,26,1,8,2,149.0
10,26,1,9,2,317.0
10,26,1,10,2,661.0
10,26,1,11,2,839.0
10,26,1,12,2,698.0
10,26,1,13,2,1024.0
10,26,1,14,2,1113.0
10,26,1,15,2,888.0
10,26,1,16,2,1135.0
10,26,1,17,2,940.0
10,26,1,18,2,674.0
10,26,1,19,2,637.0
10,26,1,20,2,614.0
10,26,1,21,2,586.0
10,26,1,22,2,330.0
10,26,1,23,2,161.0
10,27,1,0,3,140.0
10,27,1,1,3,47.0
10,27,1,2,3,40.0
10,27,1,3,3,33.0
10,27,1,4,3,5.0
10,27,1,5,3,12.0
10,27,1,6,3,19.0
